repeat_id,all_Hit@1,all_Hit@3,all_MRR,ge2_Hit@1,ge2_Hit@3,ge2_MRR,ge3_Hit@1,ge3_Hit@3,ge3_MRR
607,0.9411764705882353,0.9663865546218487,0.9591236494597838,0.125,0.5,0.3919642857142857,0.16666666666666666,0.3333333333333333,0.35595238095238096
608,0.9495798319327731,0.9663865546218487,0.9635254101640656,0.25,0.5,0.4574404761904762,0.0,0.3333333333333333,0.2765873015873016
609,0.9411764705882353,0.9663865546218487,0.9602941176470589,0.125,0.5,0.409375,0.16666666666666666,0.3333333333333333,0.3791666666666667
610,0.9663865546218487,1.0,0.9803921568627451,0.5,1.0,0.7083333333333333,0.3333333333333333,1.0,0.611111111111111
611,0.9411764705882353,0.9747899159663865,0.9597338935574229,0.125,0.625,0.40104166666666663,0.0,0.5,0.2847222222222222
612,0.9495798319327731,0.9831932773109243,0.9679271708683472,0.25,0.75,0.5229166666666667,0.16666666666666666,0.6666666666666666,0.44722222222222224
613,0.9411764705882353,0.9831932773109243,0.9642857142857143,0.125,0.75,0.46875,0.16666666666666666,0.6666666666666666,0.4583333333333333
614,0.9327731092436975,0.9915966386554622,0.958477508650519,0.0,0.875,0.38235294117647056,0.0,0.8333333333333334,0.34313725490196073
615,0.9327731092436975,0.9747899159663865,0.9551820728291317,0.0,0.625,0.3333333333333333,0.0,0.5,0.27777777777777773
616,0.9495798319327731,0.9747899159663865,0.9651481645289695,0.25,0.625,0.48157894736842105,0.16666666666666666,0.5,0.3921052631578948
617,0.9411764705882353,0.9747899159663865,0.9609243697478991,0.125,0.625,0.41875,0.0,0.5,0.30833333333333335
618,0.957983193277311,0.9831932773109243,0.97296918767507,0.375,0.75,0.5979166666666667,0.5,0.6666666666666666,0.6305555555555556
619,0.9411764705882353,0.9663865546218487,0.9579131652661064,0.125,0.5,0.3739583333333333,0.0,0.3333333333333333,0.2486111111111111
620,0.9495798319327731,0.9831932773109243,0.9642857142857143,0.25,0.75,0.46874999999999994,0.16666666666666666,0.6666666666666666,0.37499999999999994
621,0.9495798319327731,0.9747899159663865,0.966100076394194,0.25,0.625,0.49573863636363635,0.3333333333333333,0.5,0.4943181818181818
622,0.9663865546218487,0.9747899159663865,0.9749399759903962,0.5,0.625,0.6272321428571428,0.3333333333333333,0.5,0.5029761904761905
623,0.9327731092436975,0.9747899159663865,0.9562558356676003,0.0,0.625,0.34930555555555554,0.0,0.5,0.2990740740740741
624,0.9411764705882353,0.9831932773109243,0.9645658263305323,0.125,0.75,0.47291666666666665,0.16666666666666666,0.6666666666666666,0.46388888888888896
625,0.957983193277311,0.9831932773109243,0.9724889955982392,0.375,0.75,0.5907738095238095,0.16666666666666666,0.6666666666666666,0.4543650793650793
626,0.9495798319327731,0.9747899159663865,0.9649859943977592,0.25,0.625,0.47916666666666663,0.16666666666666666,0.5,0.38888888888888884
627,0.957983193277311,0.9747899159663865,0.9708683473389357,0.375,0.625,0.5666666666666667,0.3333333333333333,0.5,0.5055555555555556
628,0.9495798319327731,0.9663865546218487,0.9629785247432306,0.25,0.5,0.4493055555555555,0.16666666666666666,0.3333333333333333,0.34907407407407404
629,0.9495798319327731,0.9747899159663865,0.9666666666666668,0.25,0.625,0.5041666666666667,0.3333333333333333,0.5,0.5055555555555555
630,0.9495798319327731,0.9747899159663865,0.9659663865546217,0.25,0.625,0.49375,0.0,0.5,0.325
631,0.9495798319327731,0.9915966386554622,0.9705882352941178,0.25,0.875,0.5625,0.16666666666666666,0.8333333333333334,0.49999999999999994
632,0.957983193277311,0.9831932773109243,0.9715686274509804,0.375,0.75,0.5770833333333333,0.3333333333333333,0.6666666666666666,0.5194444444444445
633,0.9495798319327731,0.9831932773109243,0.9662865146058423,0.25,0.75,0.49851190476190477,0.16666666666666666,0.6666666666666666,0.4146825396825397
634,0.9495798319327731,0.9915966386554622,0.9702380952380953,0.25,0.875,0.5572916666666666,0.16666666666666666,0.8333333333333334,0.4930555555555556
635,0.9495798319327731,0.9831932773109243,0.9669467787114846,0.25,0.75,0.5083333333333333,0.3333333333333333,0.6666666666666666,0.5111111111111112
636,0.9663865546218487,0.9915966386554622,0.9796918767507002,0.5,0.875,0.6979166666666666,0.3333333333333333,0.8333333333333334,0.5972222222222222
637,0.9411764705882353,0.957983193277311,0.9570228091236493,0.125,0.375,0.3607142857142857,0.0,0.16666666666666666,0.23095238095238094
638,0.9495798319327731,0.9747899159663865,0.961998132586368,0.25,0.625,0.43472222222222223,0.0,0.5,0.24629629629629632
639,0.9411764705882353,0.9831932773109243,0.9613678804855275,0.125,0.75,0.4253472222222222,0.0,0.6666666666666666,0.3171296296296296
640,0.9495798319327731,0.9831932773109243,0.9656862745098039,0.25,0.75,0.4895833333333333,0.16666666666666666,0.6666666666666666,0.40277777777777773
641,0.9663865546218487,0.9747899159663865,0.9756302521008403,0.5,0.625,0.6375,0.5,0.5,0.6
642,0.9663865546218487,0.9831932773109243,0.9750233426704016,0.5,0.75,0.6284722222222222,0.3333333333333333,0.6666666666666666,0.5046296296296297
643,0.9495798319327731,0.9747899159663865,0.9652861144457782,0.25,0.625,0.48363095238095233,0.3333333333333333,0.5,0.4781746031746031
644,0.9495798319327731,0.9831932773109243,0.9670868347338936,0.25,0.75,0.5104166666666666,0.16666666666666666,0.6666666666666666,0.4305555555555555
645,0.957983193277311,0.9747899159663865,0.9701213818860878,0.375,0.625,0.5555555555555556,0.3333333333333333,0.5,0.49074074074074076
646,0.9495798319327731,0.9915966386554622,0.9685510567863509,0.25,0.875,0.5321969696969697,0.3333333333333333,0.8333333333333334,0.5429292929292929
647,0.9495798319327731,0.9831932773109243,0.9654861944777909,0.25,0.75,0.4866071428571428,0.16666666666666666,0.6666666666666666,0.3988095238095238
648,0.9747899159663865,0.9915966386554622,0.9820728291316526,0.625,0.875,0.7333333333333334,0.5,0.8333333333333334,0.6444444444444445
649,0.957983193277311,0.9747899159663865,0.9712885154061626,0.375,0.625,0.5729166666666667,0.16666666666666666,0.5,0.4305555555555555
650,0.9495798319327731,0.9915966386554622,0.9687208216619981,0.25,0.875,0.5347222222222222,0.16666666666666666,0.8333333333333334,0.46296296296296297
651,0.9411764705882353,0.9831932773109243,0.9604278074866309,0.125,0.75,0.4113636363636364,0.0,0.6666666666666666,0.2984848484848484
652,0.957983193277311,0.9747899159663865,0.9699516170104405,0.375,0.625,0.553030303030303,0.3333333333333333,0.5,0.4873737373737374
653,0.9411764705882353,0.9663865546218487,0.9584500466853408,0.125,0.5,0.3819444444444444,0.16666666666666666,0.3333333333333333,0.34259259259259256
654,0.9663865546218487,0.9831932773109243,0.9765406162464987,0.5,0.75,0.6510416666666666,0.3333333333333333,0.6666666666666666,0.5347222222222222
655,0.957983193277311,0.9831932773109243,0.9680672268907562,0.375,0.75,0.5249999999999999,0.16666666666666666,0.6666666666666666,0.3666666666666667
656,0.9663865546218487,0.9747899159663865,0.9732893157262905,0.5,0.625,0.6026785714285714,0.3333333333333333,0.5,0.4702380952380952
657,0.9495798319327731,0.9747899159663865,0.9642156862745097,0.25,0.625,0.4677083333333333,0.16666666666666666,0.5,0.37361111111111106
658,0.957983193277311,0.9747899159663865,0.9692838673931111,0.375,0.625,0.5430975274725275,0.3333333333333333,0.5,0.47413003663003667
659,0.9327731092436975,0.9747899159663865,0.9575630252100841,0.0,0.625,0.36875,0.0,0.5,0.325
660,0.957983193277311,0.9831932773109243,0.9711134453781514,0.375,0.75,0.5703125,0.16666666666666666,0.6666666666666666,0.4270833333333333
661,0.9495798319327731,0.9747899159663865,0.9662698412698413,0.25,0.625,0.4982638888888889,0.16666666666666666,0.5,0.41435185185185186
662,0.9495798319327731,0.9747899159663865,0.9646995161701044,0.25,0.625,0.47490530303030304,0.16666666666666666,0.5,0.38320707070707066
663,0.9411764705882353,0.9663865546218487,0.9580632252901161,0.125,0.5,0.3761904761904762,0.0,0.3333333333333333,0.2515873015873015
664,0.9327731092436975,0.9747899159663865,0.9560224089635853,0.0,0.625,0.3458333333333333,0.0,0.5,0.29444444444444445
665,0.9495798319327731,0.9831932773109243,0.965486194477791,0.25,0.75,0.4866071428571428,0.16666666666666666,0.6666666666666666,0.3988095238095238
666,0.957983193277311,0.9747899159663865,0.9713521772345302,0.375,0.625,0.5738636363636364,0.16666666666666666,0.5,0.4318181818181818
667,0.9495798319327731,0.9831932773109243,0.9677332471450119,0.25,0.75,0.5200320512820512,0.16666666666666666,0.6666666666666666,0.44337606837606836
668,0.957983193277311,0.957983193277311,0.9666666666666668,0.375,0.375,0.5041666666666667,0.16666666666666666,0.16666666666666666,0.33888888888888885
669,0.9411764705882353,0.9831932773109243,0.960189075630252,0.125,0.75,0.40781249999999997,0.0,0.6666666666666666,0.29374999999999996
670,0.9495798319327731,0.9831932773109243,0.9663206459054209,0.25,0.75,0.49901960784313726,0.16666666666666666,0.6666666666666666,0.41535947712418303
671,0.9495798319327731,0.9747899159663865,0.9649259703881553,0.25,0.625,0.47827380952380955,0.16666666666666666,0.5,0.3876984126984127
672,0.9663865546218487,0.9831932773109243,0.9785714285714286,0.5,0.75,0.68125,0.3333333333333333,0.6666666666666666,0.5750000000000001
673,0.9411764705882353,1.0,0.9649859943977589,0.125,1.0,0.47916666666666663,0.16666666666666666,1.0,0.47222222222222227
674,0.9411764705882353,0.9831932773109243,0.961484593837535,0.125,0.75,0.4270833333333333,0.0,0.6666666666666666,0.3194444444444445
675,0.9663865546218487,0.9831932773109243,0.9751400560224088,0.5,0.75,0.6302083333333333,0.3333333333333333,0.6666666666666666,0.5069444444444444
676,0.9495798319327731,0.9831932773109243,0.9656262505002,0.25,0.75,0.4886904761904762,0.16666666666666666,0.6666666666666666,0.40158730158730155
677,0.9411764705882353,0.9747899159663865,0.958016539949313,0.125,0.625,0.3754960317460317,0.0,0.5,0.25066137566137564
678,0.9495798319327731,0.9663865546218487,0.9626050420168067,0.25,0.5,0.44375,0.16666666666666666,0.3333333333333333,0.3416666666666666
679,0.9495798319327731,0.9747899159663865,0.9636654661864745,0.25,0.625,0.4595238095238095,0.0,0.5,0.2793650793650793
680,0.9411764705882353,0.9747899159663865,0.9619147659063625,0.125,0.625,0.4334821428571428,0.0,0.5,0.3279761904761905
681,0.957983193277311,0.9831932773109243,0.9704881952781113,0.375,0.75,0.5610119047619048,0.16666666666666666,0.6666666666666666,0.4146825396825397
682,0.9495798319327731,0.9747899159663865,0.965546218487395,0.25,0.625,0.48749999999999993,0.3333333333333333,0.5,0.48333333333333334
683,0.9411764705882353,0.9831932773109243,0.9639355742296918,0.125,0.75,0.46354166666666663,0.16666666666666666,0.6666666666666666,0.45138888888888884
684,0.9495798319327731,0.9831932773109243,0.9670868347338937,0.25,0.75,0.5104166666666666,0.3333333333333333,0.6666666666666666,0.513888888888889
685,0.957983193277311,0.9831932773109243,0.9743697478991596,0.375,0.75,0.61875,0.5,0.6666666666666666,0.6583333333333333
686,0.9495798319327731,0.9831932773109243,0.9666199813258636,0.25,0.75,0.5034722222222222,0.16666666666666666,0.6666666666666666,0.4212962962962963
687,0.9495798319327731,0.9915966386554622,0.9689875950380152,0.25,0.875,0.5386904761904762,0.16666666666666666,0.8333333333333334,0.4682539682539683
688,0.9495798319327731,0.9663865546218487,0.9624649859943979,0.25,0.5,0.44166666666666665,0.0,0.3333333333333333,0.25555555555555554
689,0.9495798319327731,0.9747899159663865,0.9630485527544351,0.25,0.625,0.4503472222222222,0.16666666666666666,0.5,0.3504629629629629
690,0.957983193277311,0.9831932773109243,0.9710884353741497,0.375,0.75,0.5699404761904762,0.5,0.6666666666666666,0.5932539682539683
691,0.9495798319327731,0.9831932773109243,0.9687675070028011,0.25,0.75,0.5354166666666667,0.16666666666666666,0.6666666666666666,0.46388888888888896
692,0.9495798319327731,0.9663865546218487,0.9638655462184874,0.25,0.5,0.46249999999999997,0.0,0.3333333333333333,0.2833333333333333
693,0.9495798319327731,0.9663865546218487,0.9605842336934775,0.25,0.5,0.41369047619047616,0.0,0.3333333333333333,0.21825396825396826
694,0.9663865546218487,0.9831932773109243,0.976890756302521,0.5,0.75,0.65625,0.5,0.6666666666666666,0.6249999999999999
695,0.9495798319327731,0.9663865546218487,0.9621848739495799,0.25,0.5,0.43749999999999994,0.16666666666666666,0.3333333333333333,0.3333333333333333
696,0.9495798319327731,0.9831932773109243,0.965452847805789,0.25,0.75,0.48611111111111105,0.3333333333333333,0.6666666666666666,0.4814814814814814
697,0.9411764705882353,0.9747899159663865,0.9605842336934772,0.125,0.625,0.41369047619047616,0.0,0.5,0.30158730158730157
698,0.957983193277311,0.9663865546218487,0.9682539682539683,0.375,0.5,0.5277777777777778,0.16666666666666666,0.3333333333333333,0.3703703703703703
699,0.9495798319327731,0.9915966386554622,0.9717887154861945,0.25,0.875,0.5803571428571428,0.3333333333333333,0.8333333333333334,0.6071428571428571
700,0.9495798319327731,0.9747899159663865,0.9670868347338937,0.25,0.625,0.5104166666666666,0.3333333333333333,0.5,0.5138888888888888
701,0.9663865546218487,0.9747899159663865,0.9733363042186572,0.5,0.625,0.6033775252525253,0.3333333333333333,0.5,0.4711700336700337
702,0.9663865546218487,0.9747899159663865,0.9720849878412903,0.5,0.625,0.5847641941391941,0.3333333333333333,0.5,0.4463522588522588
703,0.9411764705882353,0.9747899159663865,0.9605842336934775,0.125,0.625,0.41369047619047616,0.16666666666666666,0.5,0.3849206349206349
704,0.957983193277311,0.9747899159663865,0.9708683473389356,0.375,0.625,0.5666666666666667,0.16666666666666666,0.5,0.4222222222222222
705,0.9411764705882353,0.9663865546218487,0.9590086034413765,0.125,0.5,0.39025297619047616,0.16666666666666666,0.3333333333333333,0.3536706349206349
706,0.9495798319327731,0.9747899159663865,0.965486194477791,0.25,0.625,0.4866071428571428,0.16666666666666666,0.5,0.3988095238095237
707,0.957983193277311,0.9663865546218487,0.96593637454982,0.375,0.5,0.4933035714285714,0.16666666666666666,0.3333333333333333,0.3244047619047619
708,0.9495798319327731,0.9747899159663865,0.9653361344537815,0.25,0.625,0.48437499999999994,0.0,0.5,0.3125
709,0.9411764705882353,0.9747899159663865,0.9597275273745861,0.125,0.625,0.40094696969696964,0.0,0.5,0.28459595959595957
710,0.957983193277311,0.9915966386554622,0.9726890756302521,0.375,0.875,0.59375,0.3333333333333333,0.8333333333333334,0.5416666666666666
711,0.957983193277311,0.9747899159663865,0.969607843137255,0.375,0.625,0.5479166666666666,0.16666666666666666,0.5,0.3972222222222223
712,0.9411764705882353,0.9747899159663865,0.9604341736694677,0.125,0.625,0.41145833333333326,0.0,0.5,0.2986111111111111
713,0.9411764705882353,0.9747899159663865,0.9598239295718287,0.125,0.625,0.4023809523809524,0.0,0.5,0.2865079365079365
714,0.9663865546218487,0.9915966386554622,0.9801920768307323,0.5,0.875,0.7053571428571428,0.5,0.8333333333333334,0.6904761904761906
715,0.957983193277311,0.9747899159663865,0.9715686274509804,0.375,0.625,0.5770833333333334,0.16666666666666666,0.5,0.43611111111111117
716,0.957983193277311,0.9915966386554622,0.973189275710284,0.375,0.875,0.6011904761904762,0.5,0.8333333333333334,0.6349206349206349
717,0.957983193277311,0.9915966386554622,0.972922502334267,0.375,0.875,0.5972222222222222,0.3333333333333333,0.8333333333333334,0.5462962962962963
718,0.9663865546218487,0.9831932773109243,0.9765406162464987,0.5,0.75,0.6510416666666666,0.5,0.6666666666666666,0.6180555555555556
719,0.957983193277311,0.9747899159663865,0.9711017740429506,0.375,0.625,0.5701388888888889,0.16666666666666666,0.5,0.42685185185185187
720,0.9495798319327731,0.9747899159663865,0.965966386554622,0.25,0.625,0.49375,0.16666666666666666,0.5,0.4083333333333334
721,0.9411764705882353,0.9747899159663865,0.9586234493797519,0.125,0.625,0.3845238095238095,0.0,0.5,0.2626984126984127
722,0.9663865546218487,0.9831932773109243,0.9785714285714286,0.5,0.75,0.68125,0.3333333333333333,0.6666666666666666,0.5750000000000001
723,0.9747899159663865,0.9831932773109243,0.9816526610644257,0.625,0.75,0.7270833333333333,0.5,0.6666666666666666,0.6361111111111112
724,0.9411764705882353,0.9663865546218487,0.9590336134453783,0.125,0.5,0.390625,0.0,0.3333333333333333,0.2708333333333333
725,0.9495798319327731,0.9915966386554622,0.9712885154061625,0.25,0.875,0.5729166666666666,0.3333333333333333,0.8333333333333334,0.5972222222222222
726,0.9411764705882353,1.0,0.9663865546218486,0.125,1.0,0.49999999999999994,0.16666666666666666,1.0,0.5
727,0.9411764705882353,0.9831932773109243,0.960924369747899,0.125,0.75,0.41874999999999996,0.0,0.6666666666666666,0.3083333333333333
728,0.9663865546218487,0.9747899159663865,0.9745564892623717,0.5,0.625,0.6215277777777778,0.3333333333333333,0.5,0.4953703703703704
729,0.9663865546218487,0.9831932773109243,0.9779411764705882,0.5,0.75,0.671875,0.5,0.6666666666666666,0.6458333333333334
730,0.9495798319327731,0.9747899159663865,0.9649859943977591,0.25,0.625,0.47916666666666663,0.16666666666666666,0.5,0.38888888888888884
731,0.9327731092436975,0.9747899159663865,0.9552154195011336,0.0,0.625,0.33382936507936506,0.0,0.5,0.27843915343915343
732,0.9663865546218487,0.9747899159663865,0.9747298919567826,0.5,0.625,0.6241071428571429,0.3333333333333333,0.5,0.4988095238095238
733,0.9495798319327731,0.9831932773109243,0.9670868347338937,0.25,0.75,0.5104166666666667,0.16666666666666666,0.6666666666666666,0.4305555555555555
734,0.9495798319327731,0.9663865546218487,0.9623949579831933,0.25,0.5,0.44062499999999993,0.16666666666666666,0.3333333333333333,0.33749999999999997
735,0.9411764705882353,0.9747899159663865,0.9627100840336135,0.125,0.625,0.4453125,0.0,0.5,0.34375
736,0.957983193277311,0.9831932773109243,0.9733893557422969,0.375,0.75,0.6041666666666666,0.5,0.6666666666666666,0.6388888888888888
737,0.957983193277311,0.9831932773109243,0.9686374549819927,0.375,0.75,0.5334821428571428,0.16666666666666666,0.6666666666666666,0.37797619047619047
738,0.957983193277311,0.9747899159663865,0.9680872348939574,0.375,0.625,0.5252976190476191,0.16666666666666666,0.5,0.36706349206349204
739,0.9411764705882353,0.9831932773109243,0.9624183006535947,0.125,0.75,0.4409722222222222,0.0,0.6666666666666666,0.33796296296296297
740,0.9327731092436975,0.9831932773109243,0.957983193277311,0.0,0.75,0.375,0.0,0.6666666666666666,0.3333333333333333
741,0.9411764705882353,0.9747899159663865,0.9585667600373483,0.125,0.625,0.3836805555555555,0.0,0.5,0.26157407407407407
742,0.9663865546218487,0.9831932773109243,0.9751500600240096,0.5,0.75,0.6303571428571428,0.3333333333333333,0.6666666666666666,0.5071428571428572
743,0.9495798319327731,0.9663865546218487,0.9630252100840336,0.25,0.5,0.44999999999999996,0.16666666666666666,0.3333333333333333,0.35000000000000003
744,0.957983193277311,0.9915966386554622,0.9736694677871148,0.375,0.875,0.6083333333333333,0.3333333333333333,0.8333333333333334,0.5611111111111111
745,0.9495798319327731,0.9663865546218487,0.9632289279348103,0.25,0.5,0.453030303030303,0.16666666666666666,0.3333333333333333,0.354040404040404
746,0.9411764705882353,0.9831932773109243,0.9638655462184874,0.125,0.75,0.4625,0.0,0.6666666666666666,0.3666666666666667
747,0.9411764705882353,0.9663865546218487,0.9591036414565826,0.125,0.5,0.39166666666666666,0.16666666666666666,0.3333333333333333,0.35555555555555557
748,0.9411764705882353,0.9747899159663865,0.9626050420168067,0.125,0.625,0.44375,0.16666666666666666,0.5,0.42500000000000004
749,0.9663865546218487,0.9831932773109243,0.9775910364145659,0.5,0.75,0.6666666666666666,0.5,0.6666666666666666,0.638888888888889
750,0.957983193277311,0.9663865546218487,0.9673202614379085,0.375,0.5,0.5138888888888888,0.16666666666666666,0.3333333333333333,0.35185185185185186
751,0.9495798319327731,0.9663865546218487,0.9652661064425769,0.25,0.5,0.48333333333333334,0.16666666666666666,0.3333333333333333,0.39444444444444454
752,0.9495798319327731,0.9747899159663865,0.9649259703881553,0.25,0.625,0.4782738095238095,0.16666666666666666,0.5,0.38769841269841265
753,0.9663865546218487,0.9747899159663865,0.9733354880413704,0.5,0.625,0.6033653846153846,0.3333333333333333,0.5,0.4711538461538461
754,0.957983193277311,0.9831932773109243,0.9712885154061625,0.375,0.75,0.5729166666666666,0.16666666666666666,0.6666666666666666,0.4305555555555555
755,0.9411764705882353,0.9831932773109243,0.9623249299719888,0.125,0.75,0.43958333333333327,0.0,0.6666666666666666,0.3361111111111111
756,0.9663865546218487,0.9831932773109243,0.976750700280112,0.5,0.75,0.6541666666666666,0.5,0.6666666666666666,0.6222222222222222
757,0.9663865546218487,0.9831932773109243,0.9782913165266107,0.5,0.75,0.6770833333333334,0.3333333333333333,0.6666666666666666,0.5694444444444444
758,0.9495798319327731,0.9831932773109243,0.9684873949579832,0.25,0.75,0.53125,0.0,0.6666666666666666,0.375
759,0.9411764705882353,0.9747899159663865,0.9613445378151261,0.125,0.625,0.42499999999999993,0.0,0.5,0.31666666666666665
760,0.9495798319327731,0.9747899159663865,0.9659825468648998,0.25,0.625,0.4939903846153846,0.16666666666666666,0.5,0.4086538461538461
761,0.9411764705882353,0.9747899159663865,0.9604978354978355,0.125,0.625,0.412405303030303,0.0,0.5,0.29987373737373735
762,0.957983193277311,0.9831932773109243,0.97296918767507,0.375,0.75,0.5979166666666667,0.3333333333333333,0.6666666666666666,0.5472222222222223
763,0.9411764705882353,0.9747899159663865,0.9605303659925508,0.125,0.625,0.4128891941391941,0.0,0.5,0.3005189255189255
764,0.9327731092436975,0.9831932773109243,0.9547819127651059,0.0,0.75,0.32738095238095233,0.0,0.6666666666666666,0.2698412698412698
765,0.957983193277311,0.9747899159663865,0.9695378151260504,0.375,0.625,0.546875,0.3333333333333333,0.5,0.4791666666666666
766,0.9411764705882353,0.9747899159663865,0.9592086834733893,0.125,0.625,0.39322916666666663,0.16666666666666666,0.5,0.35763888888888884
767,0.9495798319327731,0.9747899159663865,0.9680672268907563,0.25,0.625,0.525,0.3333333333333333,0.5,0.5333333333333333
768,0.9411764705882353,0.9747899159663865,0.9610105580693816,0.125,0.625,0.4200320512820513,0.16666666666666666,0.5,0.39337606837606837
769,0.9411764705882353,0.9831932773109243,0.9626850740296117,0.125,0.75,0.44494047619047616,0.16666666666666666,0.6666666666666666,0.42658730158730157
770,0.9495798319327731,0.9747899159663865,0.9647525676937442,0.25,0.625,0.4756944444444444,0.16666666666666666,0.5,0.38425925925925924
771,0.957983193277311,0.9915966386554622,0.9726352079293257,0.375,0.875,0.5929487179487178,0.3333333333333333,0.8333333333333334,0.5405982905982906
772,0.9747899159663865,0.9831932773109243,0.9815926370548219,0.625,0.75,0.7261904761904762,0.5,0.6666666666666666,0.6349206349206349
773,0.9495798319327731,0.9831932773109243,0.9684335272570568,0.25,0.75,0.530448717948718,0.3333333333333333,0.6666666666666666,0.5405982905982906
774,0.9327731092436975,0.9663865546218487,0.9522642390289449,0.0,0.5,0.2899305555555555,0.0,0.3333333333333333,0.2199074074074074
775,0.9663865546218487,0.9831932773109243,0.9740896358543418,0.5,0.75,0.6145833333333333,0.3333333333333333,0.6666666666666666,0.48611111111111116
776,0.9495798319327731,0.9747899159663865,0.9660364145658263,0.25,0.625,0.49479166666666663,0.16666666666666666,0.5,0.40972222222222215
777,0.9663865546218487,0.9747899159663865,0.9764705882352941,0.5,0.625,0.65,0.3333333333333333,0.5,0.5333333333333333
778,0.957983193277311,0.9747899159663865,0.9686274509803922,0.375,0.625,0.5333333333333333,0.16666666666666666,0.5,0.37777777777777777
779,0.9495798319327731,0.9663865546218487,0.9636490960020372,0.25,0.5,0.459280303030303,0.16666666666666666,0.3333333333333333,0.3623737373737373
780,0.9495798319327731,0.9663865546218487,0.9649159663865546,0.25,0.5,0.478125,0.16666666666666666,0.3333333333333333,0.3875
781,0.9495798319327731,0.9747899159663865,0.9640056022408964,0.25,0.625,0.4645833333333333,0.16666666666666666,0.5,0.3694444444444444
782,0.9411764705882353,0.9831932773109243,0.9607843137254901,0.125,0.75,0.41666666666666663,0.0,0.6666666666666666,0.3055555555555555
783,0.9495798319327731,0.9831932773109243,0.9691176470588235,0.25,0.75,0.540625,0.16666666666666666,0.6666666666666666,0.4708333333333334
784,0.957983193277311,0.9915966386554622,0.9744397759103642,0.375,0.875,0.6197916666666666,0.5,0.8333333333333334,0.6597222222222222
785,0.9663865546218487,0.9831932773109243,0.9780912364945978,0.5,0.75,0.6741071428571428,0.5,0.6666666666666666,0.6488095238095238
786,0.9411764705882353,0.9915966386554622,0.9628851540616244,0.125,0.875,0.44791666666666663,0.16666666666666666,0.8333333333333334,0.4305555555555556
787,0.9411764705882353,0.9663865546218487,0.9588235294117647,0.125,0.5,0.38749999999999996,0.16666666666666666,0.3333333333333333,0.35000000000000003
788,0.957983193277311,0.9831932773109243,0.9722222222222222,0.375,0.75,0.5868055555555556,0.3333333333333333,0.6666666666666666,0.5324074074074073
789,0.9411764705882353,0.9663865546218487,0.9572829131652661,0.125,0.5,0.36458333333333326,0.0,0.3333333333333333,0.23611111111111113
790,0.9663865546218487,0.9831932773109243,0.9758403361344538,0.5,0.75,0.640625,0.3333333333333333,0.6666666666666666,0.5208333333333334
791,0.957983193277311,0.9663865546218487,0.9673202614379085,0.375,0.5,0.5138888888888888,0.16666666666666666,0.3333333333333333,0.35185185185185186
792,0.9327731092436975,0.9915966386554622,0.9635854341736694,0.0,0.875,0.4583333333333333,0.0,0.8333333333333334,0.4444444444444445
793,0.957983193277311,0.9915966386554622,0.972922502334267,0.375,0.875,0.5972222222222222,0.3333333333333333,0.8333333333333334,0.5462962962962963
794,0.9495798319327731,1.0,0.9747899159663865,0.25,1.0,0.625,0.16666666666666666,1.0,0.5833333333333334
795,0.957983193277311,0.9831932773109243,0.9743697478991596,0.375,0.75,0.61875,0.3333333333333333,0.6666666666666666,0.5750000000000001
796,0.9495798319327731,0.9831932773109243,0.965066026410564,0.25,0.75,0.4803571428571428,0.16666666666666666,0.6666666666666666,0.3904761904761904
797,0.9495798319327731,0.9747899159663865,0.9650193410697612,0.25,0.625,0.4796626984126984,0.16666666666666666,0.5,0.3895502645502646
798,0.9495798319327731,0.9747899159663865,0.963968920901694,0.25,0.625,0.4640376984126984,0.16666666666666666,0.5,0.3687169312169312
799,0.9495798319327731,0.9915966386554622,0.9685510567863509,0.25,0.875,0.5321969696969697,0.0,0.8333333333333334,0.37626262626262624
800,0.957983193277311,0.9747899159663865,0.9671201814058956,0.375,0.625,0.5109126984126984,0.16666666666666666,0.5,0.3478835978835979
801,0.9495798319327731,0.9747899159663865,0.965999733226624,0.25,0.625,0.49424603174603177,0.0,0.5,0.32566137566137565
802,0.9411764705882353,0.9747899159663865,0.9608176603974923,0.125,0.625,0.4171626984126984,0.0,0.5,0.3062169312169312
803,0.957983193277311,0.9831932773109243,0.9736227824463118,0.375,0.75,0.6076388888888888,0.3333333333333333,0.6666666666666666,0.5601851851851852
804,0.9663865546218487,0.9747899159663865,0.975140056022409,0.5,0.625,0.6302083333333334,0.3333333333333333,0.5,0.5069444444444444
805,0.9411764705882353,0.9663865546218487,0.9584833933573428,0.125,0.5,0.38244047619047616,0.0,0.3333333333333333,0.2599206349206349
806,0.9411764705882353,1.0,0.9635854341736694,0.125,1.0,0.4583333333333333,0.16666666666666666,1.0,0.4444444444444444
807,0.9411764705882353,0.9831932773109243,0.9645658263305322,0.125,0.75,0.47291666666666665,0.0,0.6666666666666666,0.38055555555555554
808,0.9327731092436975,0.9663865546218487,0.9519707883153261,0.0,0.5,0.2855654761904762,0.0,0.3333333333333333,0.21408730158730158
809,0.9495798319327731,0.9747899159663865,0.9643790849673204,0.25,0.625,0.4701388888888889,0.16666666666666666,0.5,0.3768518518518518
810,0.9663865546218487,0.9747899159663865,0.9741229825263439,0.5,0.625,0.6150793650793651,0.5,0.5,0.5701058201058201
